Agency,Gage,Timestamp,Discharge [cfs],Stage [ft]
USGS,5355200,5/17/1993,2460,1.581234008
USGS,5355200,5/18/1993,2300,1.478389519
USGS,5355200,5/19/1993,2170,1.394828373
USGS,5355200,5/20/1993,2160,1.388400592
USGS,5355200,5/21/1993,2060,1.324122787
USGS,5355200,5/22/1993,1910,1.227706079
USGS,5355200,5/23/1993,1860,1.195567177
USGS,5355200,5/24/1993,1910,1.227706079
USGS,5355200,5/25/1993,1680,1.079867127
USGS,5355200,5/26/1993,1690,1.086294908
USGS,5355200,5/27/1993,1720,1.105578249
USGS,5355200,5/28/1993,1670,1.073439347
USGS,5355200,5/29/1993,1560,1.002733761
USGS,5355200,5/30/1993,1580,1.015589322
USGS,5355200,5/31/1993,2140,1.375545031
USGS,5355200,6/1/1993,2750,1.767639643
USGS,5355200,6/2/1993,2880,1.85120079
USGS,5355200,6/3/1993,2640,1.696934057
USGS,5355200,6/4/1993,2200,1.414111714
USGS,5355200,6/5/1993,1900,1.221278299
USGS,5355200,6/6/1993,1750,1.124861591
USGS,5355200,6/7/1993,1670,1.073439347
USGS,5355200,6/8/1993,1730,1.11200603
USGS,5355200,6/9/1993,1740,1.11843381
USGS,5355200,6/10/1993,1710,1.099150469
USGS,5355200,6/11/1993,1590,1.022017103
USGS,5355200,6/12/1993,1450,0.932028175
USGS,5355200,6/13/1993,1390,0.893461492
USGS,5355200,6/14/1993,1410,0.906317053
USGS,5355200,6/15/1993,1260,0.809900345
USGS,5355200,6/16/1993,1350,0.86775037
USGS,5355200,6/17/1993,6620,4.255190704
USGS,5355200,6/18/1993,11700,7.520503208
USGS,5355200,6/19/1993,10100,6.492058325
USGS,5355200,6/20/1993,9650,6.202808201
USGS,5355200,6/21/1993,8950,5.752863565
USGS,5355200,6/22/1993,8130,5.225785562
USGS,5355200,6/23/1993,7420,4.769413145
USGS,5355200,6/24/1993,6480,4.165201777
USGS,5355200,6/25/1993,5530,3.554562627
USGS,5355200,6/26/1993,4970,3.194606918
USGS,5355200,6/27/1993,4320,2.776801184
USGS,5355200,6/28/1993,3900,2.506834403
USGS,5355200,6/29/1993,3580,2.301145426
USGS,5355200,6/30/1993,3540,2.275434304
USGS,5355200,7/1/1993,3450,2.217584279
USGS,5355200,7/2/1993,3930,2.526117744
USGS,5355200,7/3/1993,4420,2.84107899
USGS,5355200,7/4/1993,5360,3.445290358
USGS,5355200,7/5/1993,6280,4.036646166
USGS,5355200,7/6/1993,5940,3.818101629
USGS,5355200,7/7/1993,5150,3.310306968
USGS,5355200,7/8/1993,4590,2.950351258
USGS,5355200,7/9/1993,4140,2.661101135
USGS,5355200,7/10/1993,3550,2.281862084
USGS,5355200,7/11/1993,3500,2.249723182
USGS,5355200,7/12/1993,3730,2.397562134
USGS,5355200,7/13/1993,3590,2.307573207
USGS,5355200,7/14/1993,3330,2.140450913
USGS,5355200,7/15/1993,3300,2.121167571
USGS,5355200,7/16/1993,3240,2.082600888
USGS,5355200,7/17/1993,3060,1.966900839
USGS,5355200,7/18/1993,2920,1.876911912
USGS,5355200,7/19/1993,2900,1.864056351
USGS,5355200,7/20/1993,2790,1.793350765
USGS,5355200,7/21/1993,2620,1.684078496
USGS,5355200,7/22/1993,2400,1.542667325
USGS,5355200,7/23/1993,2170,1.394828373
USGS,5355200,7/24/1993,2110,1.35626169
USGS,5355200,7/25/1993,2270,1.459106178
USGS,5355200,7/26/1993,2370,1.523383983
USGS,5355200,7/27/1993,2330,1.497672861
USGS,5355200,7/28/1993,2200,1.414111714
USGS,5355200,7/29/1993,2060,1.324122787
USGS,5355200,7/30/1993,1880,1.208422738
USGS,5355200,7/31/1993,2040,1.311267226
USGS,5355200,8/1/1993,2800,1.799778545
USGS,5355200,8/2/1993,2360,1.516956203
USGS,5355200,8/3/1993,2280,1.465533958
USGS,5355200,8/4/1993,2120,1.36268947
USGS,5355200,8/5/1993,1930,1.24056164
USGS,5355200,8/6/1993,1820,1.169856055
USGS,5355200,8/7/1993,1710,1.099150469
USGS,5355200,8/8/1993,1670,1.073439347
USGS,5355200,8/9/1993,1730,1.11200603
USGS,5355200,8/10/1993,1710,1.099150469
USGS,5355200,8/11/1993,1490,0.957739297
USGS,5355200,8/12/1993,1340,0.86132259
USGS,5355200,8/13/1993,1370,0.880605931
USGS,5355200,8/14/1993,1170,0.752050321
USGS,5355200,8/15/1993,1520,0.977022639
USGS,5355200,8/16/1993,2630,1.690506277
USGS,5355200,8/17/1993,3250,2.089028669
USGS,5355200,8/18/1993,4660,2.995345722
USGS,5355200,8/19/1993,8340,5.360768953
USGS,5355200,8/20/1993,7430,4.775840926
USGS,5355200,8/21/1993,6040,3.882379434
USGS,5355200,8/22/1993,4930,3.168895796
USGS,5355200,8/23/1993,4400,2.828223429
USGS,5355200,8/24/1993,3640,2.339712109
USGS,5355200,8/25/1993,3220,2.069745327
USGS,5355200,8/26/1993,2880,1.85120079
USGS,5355200,8/27/1993,2650,1.703361838
USGS,5355200,8/28/1993,2440,1.568378447
USGS,5355200,8/29/1993,2300,1.478389519
USGS,5355200,8/30/1993,2420,1.555522886
USGS,5355200,8/31/1993,3220,2.069745327
USGS,5355200,9/1/1993,3570,2.294717645
USGS,5355200,9/2/1993,3290,2.114739791
USGS,5355200,9/3/1993,2910,1.870484131
USGS,5355200,9/4/1993,2540,1.632656252
USGS,5355200,9/5/1993,2170,1.394828373
USGS,5355200,9/6/1993,1910,1.227706079
USGS,5355200,9/7/1993,1770,1.137717152
USGS,5355200,9/8/1993,1750,1.124861591
USGS,5355200,9/9/1993,1770,1.137717152
USGS,5355200,9/10/1993,1500,0.964167078
USGS,5355200,9/11/1993,1420,0.912744834
USGS,5355200,9/12/1993,1430,0.919172614
USGS,5355200,9/13/1993,1540,0.9898782
USGS,5355200,9/14/1993,1810,1.163428274
USGS,5355200,9/15/1993,1710,1.099150469
USGS,5355200,9/16/1993,1830,1.176283835
USGS,5355200,9/17/1993,1800,1.157000494
USGS,5355200,9/18/1993,1680,1.079867127
USGS,5355200,9/19/1993,1600,1.028444883
USGS,5355200,9/20/1993,1580,1.015589322
USGS,5355200,9/21/1993,1630,1.047728225
USGS,5355200,9/22/1993,1650,1.060583786
USGS,5355200,9/23/1993,1670,1.073439347
USGS,5355200,9/24/1993,1670,1.073439347
USGS,5355200,9/25/1993,1620,1.041300444
USGS,5355200,9/26/1993,1520,0.977022639
USGS,5355200,9/27/1993,1450,0.932028175
USGS,5355200,9/28/1993,1390,0.893461492
USGS,5355200,9/29/1993,1330,0.854894809
USGS,5355200,9/30/1993,1190,0.764905882
USGS,5355200,10/1/1993,1090,0.700628077
USGS,5355200,10/2/1993,1330,0.854894809
USGS,5355200,10/3/1993,1230,0.790617004
USGS,5355200,10/4/1993,1160,0.74562254
USGS,5355200,10/5/1993,1150,0.73919476
USGS,5355200,10/6/1993,1200,0.771333662
USGS,5355200,10/7/1993,1110,0.713483638
USGS,5355200,10/8/1993,1030,0.662061394
USGS,5355200,10/9/1993,1020,0.655633613
USGS,5355200,10/10/1993,968,0.622209154
USGS,5355200,10/11/1993,966,0.620923598
USGS,5355200,10/12/1993,963,0.618995264
USGS,5355200,10/13/1993,889,0.571429688
USGS,5355200,10/14/1993,869,0.558574127
USGS,5355200,10/15/1993,845,0.543147454
USGS,5355200,10/16/1993,849,0.545718566
USGS,5355200,10/17/1993,827,0.531577449
USGS,5355200,10/18/1993,838,0.538648008
USGS,5355200,10/19/1993,755,0.485297429
USGS,5355200,10/20/1993,731,0.469870756
USGS,5355200,10/21/1993,764,0.491082432
USGS,5355200,10/22/1993,834,0.536076895
USGS,5355200,10/23/1993,869,0.558574127
USGS,5355200,10/24/1993,828,0.532220227
USGS,5355200,10/25/1993,796,0.511651329
USGS,5355200,10/26/1993,806,0.51807911
USGS,5355200,10/27/1993,802,0.515507998
USGS,5355200,10/28/1993,810,0.520650222
USGS,5355200,10/29/1993,862,0.554074681
USGS,5355200,10/30/1993,855,0.549575234
USGS,5355200,10/31/1993,646,0.415234622
USGS,5355200,11/1/1993,618,0.397236836
USGS,5355200,11/2/1993,551,0.354170707
USGS,5355200,11/3/1993,509,0.327174028
USGS,5355200,11/4/1993,433,0.278322896
USGS,5355200,11/5/1993,615,0.395308502
USGS,5355200,11/6/1993,584,0.375382382
USGS,5355200,11/7/1993,570,0.36638349
USGS,5355200,11/8/1993,539,0.34645737
USGS,5355200,11/9/1993,557,0.358027375
USGS,5355200,11/10/1993,570,0.36638349
USGS,5355200,11/11/1993,569,0.365740712
USGS,5355200,11/12/1993,565,0.363169599
USGS,5355200,11/13/1993,582,0.374096826
USGS,5355200,11/14/1993,590,0.379239051
USGS,5355200,11/15/1993,609,0.391451834
USGS,5355200,11/16/1993,778,0.500081324
USGS,5355200,11/17/1993,828,0.532220227
USGS,5355200,11/18/1993,684,0.439660188
USGS,5355200,11/19/1993,702,0.451230192
USGS,5355200,11/20/1993,660,0.424233514
USGS,5355200,11/21/1993,670,0.430661295
USGS,5355200,11/22/1993,643,0.413306287
USGS,5355200,11/23/1993,623,0.400450726
USGS,5355200,11/24/1993,608,0.390809056
USGS,5355200,11/25/1993,605,0.388880721
USGS,5355200,11/26/1993,636,0.408806841
USGS,5355200,11/27/1993,541,0.347742926
USGS,5355200,11/28/1993,519,0.333601809
USGS,5355200,11/29/1993,554,0.356099041
USGS,5355200,11/30/1993,547,0.351599594
USGS,5355200,12/1/1993,566,0.363812377
USGS,5355200,12/2/1993,588,0.377953495
USGS,5355200,12/3/1993,589,0.378596273
USGS,5355200,12/4/1993,591,0.379881829
USGS,5355200,12/5/1993,583,0.374739604
USGS,5355200,12/6/1993,574,0.368954602
USGS,5355200,12/7/1993,550,0.353527929
USGS,5355200,12/8/1993,544,0.34967126
USGS,5355200,12/9/1993,554,0.356099041
USGS,5355200,12/10/1993,553,0.355456263
USGS,5355200,12/11/1993,527,0.338744033
USGS,5355200,12/12/1993,471,0.302748462
USGS,5355200,12/13/1993,483,0.310461799
USGS,5355200,12/14/1993,531,0.341315146
USGS,5355200,12/15/1993,625,0.401736282
USGS,5355200,12/16/1993,680,0.437089075
USGS,5355200,12/17/1993,742,0.476941315
USGS,5355200,12/18/1993,790,0.507794661
USGS,5355200,12/19/1993,813,0.522578556
USGS,5355200,12/20/1993,824,0.529649115
USGS,5355200,12/21/1993,824,0.529649115
USGS,5355200,12/22/1993,824,0.529649115
USGS,5355200,12/23/1993,813,0.522578556
USGS,5355200,12/24/1993,705,0.453158527
USGS,5355200,12/25/1993,622,0.399807948
USGS,5355200,12/26/1993,584,0.375382382
USGS,5355200,12/27/1993,580,0.37281127
USGS,5355200,12/28/1993,570,0.36638349
USGS,5355200,12/29/1993,560,0.359955709
USGS,5355200,12/30/1993,555,0.356741819
USGS,5355200,12/31/1993,550,0.353527929
USGS,5355200,1/1/1994,540,0.347100148
USGS,5355200,1/2/1994,538,0.345814592
USGS,5355200,1/3/1994,535,0.343886258
USGS,5355200,1/4/1994,532,0.341957924
USGS,5355200,1/5/1994,530,0.340672368
USGS,5355200,1/6/1994,525,0.337458477
USGS,5355200,1/7/1994,520,0.334244587
USGS,5355200,1/8/1994,518,0.332959031
USGS,5355200,1/9/1994,516,0.331673475
USGS,5355200,1/10/1994,515,0.331030697
USGS,5355200,1/11/1994,508,0.32653125
USGS,5355200,1/12/1994,500,0.321389026
USGS,5355200,1/13/1994,500,0.321389026
USGS,5355200,1/14/1994,500,0.321389026
USGS,5355200,1/15/1994,499,0.320746248
USGS,5355200,1/16/1994,497,0.319460692
USGS,5355200,1/17/1994,490,0.314961245
USGS,5355200,1/18/1994,485,0.311747355
USGS,5355200,1/19/1994,478,0.307247909
USGS,5355200,1/20/1994,475,0.305319575
USGS,5355200,1/21/1994,475,0.305319575
USGS,5355200,1/22/1994,475,0.305319575
USGS,5355200,1/23/1994,475,0.305319575
USGS,5355200,1/24/1994,475,0.305319575
USGS,5355200,1/25/1994,475,0.305319575
USGS,5355200,1/26/1994,475,0.305319575
USGS,5355200,1/27/1994,475,0.305319575
USGS,5355200,1/28/1994,475,0.305319575
USGS,5355200,1/29/1994,475,0.305319575
USGS,5355200,1/30/1994,475,0.305319575
USGS,5355200,1/31/1994,475,0.305319575
USGS,5355200,2/1/1994,475,0.305319575
USGS,5355200,2/2/1994,475,0.305319575
USGS,5355200,2/3/1994,475,0.305319575
USGS,5355200,2/4/1994,475,0.305319575
USGS,5355200,2/5/1994,475,0.305319575
USGS,5355200,2/6/1994,475,0.305319575
USGS,5355200,2/7/1994,475,0.305319575
USGS,5355200,2/8/1994,475,0.305319575
USGS,5355200,2/9/1994,475,0.305319575
USGS,5355200,2/10/1994,475,0.305319575
USGS,5355200,2/11/1994,475,0.305319575
USGS,5355200,2/12/1994,476,0.305962353
USGS,5355200,2/13/1994,479,0.307890687
USGS,5355200,2/14/1994,482,0.309819021
USGS,5355200,2/15/1994,485,0.311747355
USGS,5355200,2/16/1994,490,0.314961245
USGS,5355200,2/17/1994,495,0.318175136
USGS,5355200,2/18/1994,750,0.482083539
USGS,5355200,2/19/1994,1100,0.707055857
USGS,5355200,2/20/1994,1150,0.73919476
USGS,5355200,2/21/1994,950,0.610639149
USGS,5355200,2/22/1994,850,0.546361344
USGS,5355200,2/23/1994,720,0.462800197
USGS,5355200,2/24/1994,600,0.385666831
USGS,5355200,2/25/1994,510,0.327816806
USGS,5355200,2/26/1994,450,0.289250123
USGS,5355200,2/27/1994,410,0.263539001
USGS,5355200,2/28/1994,385,0.24746955
USGS,5355200,3/1/1994,375,0.241041769
USGS,5355200,3/2/1994,425,0.273180672
USGS,5355200,3/3/1994,550,0.353527929
USGS,5355200,3/4/1994,765,0.49172521
USGS,5355200,3/5/1994,1160,0.74562254
USGS,5355200,3/6/1994,1420,0.912744834
USGS,5355200,3/7/1994,1780,1.144144932
USGS,5355200,3/8/1994,1870,1.201994957
USGS,5355200,3/9/1994,1720,1.105578249
USGS,5355200,3/10/1994,1620,1.041300444
USGS,5355200,3/11/1994,1390,0.893461492
USGS,5355200,3/12/1994,1250,0.803472565
USGS,5355200,3/13/1994,1230,0.790617004
USGS,5355200,3/14/1994,1290,0.829183687
USGS,5355200,3/15/1994,1380,0.887033712
USGS,5355200,3/16/1994,1360,0.874178151
USGS,5355200,3/17/1994,1280,0.822755906
USGS,5355200,3/18/1994,1210,0.777761443
USGS,5355200,3/19/1994,1140,0.732766979
USGS,5355200,3/20/1994,1100,0.707055857
USGS,5355200,3/21/1994,1110,0.713483638
USGS,5355200,3/22/1994,1140,0.732766979
USGS,5355200,3/23/1994,1150,0.73919476
USGS,5355200,3/24/1994,1130,0.726339199
USGS,5355200,3/25/1994,1100,0.707055857
USGS,5355200,3/26/1994,1060,0.681344735
USGS,5355200,3/27/1994,1050,0.674916955
USGS,5355200,3/28/1994,1030,0.662061394
USGS,5355200,3/29/1994,1010,0.649205832
USGS,5355200,3/30/1994,939,0.603568591
USGS,5355200,3/31/1994,885,0.568858576
USGS,5355200,4/1/1994,844,0.542504676
USGS,5355200,4/2/1994,868,0.557931349
USGS,5355200,4/3/1994,876,0.563073574
USGS,5355200,4/4/1994,876,0.563073574
USGS,5355200,4/5/1994,866,0.556645793
USGS,5355200,4/6/1994,807,0.518721888
USGS,5355200,4/7/1994,789,0.507151883
USGS,5355200,4/8/1994,748,0.480797983
USGS,5355200,4/9/1994,806,0.51807911
USGS,5355200,4/10/1994,792,0.509080217
USGS,5355200,4/11/1994,719,0.462157419
USGS,5355200,4/12/1994,807,0.518721888
USGS,5355200,4/13/1994,868,0.557931349
USGS,5355200,4/14/1994,953,0.612567484
USGS,5355200,4/15/1994,1150,0.73919476
USGS,5355200,4/16/1994,1270,0.816328126
USGS,5355200,4/17/1994,1370,0.880605931
USGS,5355200,4/18/1994,1420,0.912744834
USGS,5355200,4/19/1994,1380,0.887033712
USGS,5355200,4/20/1994,1290,0.829183687
USGS,5355200,4/21/1994,1260,0.809900345
USGS,5355200,4/22/1994,1240,0.797044784
USGS,5355200,4/23/1994,1200,0.771333662
USGS,5355200,4/24/1994,1170,0.752050321
USGS,5355200,4/25/1994,1190,0.764905882
USGS,5355200,4/26/1994,1530,0.983450419
USGS,5355200,4/27/1994,2270,1.459106178
USGS,5355200,4/28/1994,2730,1.754784082
USGS,5355200,4/29/1994,2850,1.831917448
USGS,5355200,4/30/1994,2860,1.838345229
USGS,5355200,5/1/1994,2870,1.844773009
USGS,5355200,5/2/1994,2800,1.799778545
USGS,5355200,5/3/1994,2590,1.664795155
USGS,5355200,5/4/1994,2370,1.523383983
USGS,5355200,5/5/1994,2220,1.426967275
USGS,5355200,5/6/1994,2080,1.336978348
USGS,5355200,5/7/1994,1970,1.266272762
USGS,5355200,5/8/1994,1870,1.201994957
USGS,5355200,5/9/1994,1770,1.137717152
USGS,5355200,5/10/1994,1670,1.073439347
USGS,5355200,5/11/1994,1600,1.028444883
USGS,5355200,5/12/1994,1510,0.970594858
USGS,5355200,5/13/1994,1430,0.919172614
USGS,5355200,5/14/1994,1370,0.880605931
USGS,5355200,5/15/1994,1340,0.86132259
USGS,5355200,5/16/1994,1260,0.809900345
USGS,5355200,5/17/1994,1190,0.764905882
USGS,5355200,5/18/1994,1100,0.707055857
USGS,5355200,5/19/1994,1040,0.668489174
USGS,5355200,5/20/1994,996,0.64020694
USGS,5355200,5/21/1994,960,0.61706693
USGS,5355200,5/22/1994,934,0.600354701
USGS,5355200,5/23/1994,916,0.588784696
USGS,5355200,5/24/1994,905,0.581714137
USGS,5355200,5/25/1994,895,0.575286356
USGS,5355200,5/26/1994,891,0.572715244
USGS,5355200,5/27/1994,886,0.569501354
USGS,5355200,5/28/1994,874,0.561788017
USGS,5355200,5/29/1994,829,0.532863005
USGS,5355200,5/30/1994,773,0.496867434
USGS,5355200,5/31/1994,727,0.467299644
USGS,5355200,6/1/1994,676,0.434517963
USGS,5355200,6/2/1994,631,0.405592951
USGS,5355200,6/3/1994,578,0.371525714
USGS,5355200,6/4/1994,548,0.352242372
USGS,5355200,6/5/1994,606,0.389523499
USGS,5355200,6/6/1994,881,0.566287464
USGS,5355200,6/7/1994,1170,0.752050321
USGS,5355200,6/8/1994,1330,0.854894809
USGS,5355200,6/9/1994,1460,0.938455956
USGS,5355200,6/10/1994,1520,0.977022639
USGS,5355200,6/11/1994,1530,0.983450419
USGS,5355200,6/12/1994,1450,0.932028175
USGS,5355200,6/13/1994,1380,0.887033712
USGS,5355200,6/14/1994,1320,0.848467029
USGS,5355200,6/15/1994,1270,0.816328126
USGS,5355200,6/16/1994,1220,0.784189223
USGS,5355200,6/17/1994,1150,0.73919476
USGS,5355200,6/18/1994,1180,0.758478101
USGS,5355200,6/19/1994,1630,1.047728225
USGS,5355200,6/20/1994,1740,1.11843381
USGS,5355200,6/21/1994,1640,1.054156005
USGS,5355200,6/22/1994,1460,0.938455956
USGS,5355200,6/23/1994,1290,0.829183687
USGS,5355200,6/24/1994,1160,0.74562254
USGS,5355200,6/25/1994,1070,0.687772516
USGS,5355200,6/26/1994,985,0.633136381
USGS,5355200,6/27/1994,913,0.586856361
USGS,5355200,6/28/1994,845,0.543147454
USGS,5355200,6/29/1994,794,0.510365773
USGS,5355200,6/30/1994,741,0.476298536
USGS,5355200,7/1/1994,694,0.446087968
USGS,5355200,7/2/1994,658,0.422947958
USGS,5355200,7/3/1994,623,0.400450726
USGS,5355200,7/4/1994,563,0.361884043
USGS,5355200,7/5/1994,514,0.330387919
USGS,5355200,7/6/1994,568,0.365097934
USGS,5355200,7/7/1994,610,0.392094612
USGS,5355200,7/8/1994,784,0.503937993
USGS,5355200,7/9/1994,949,0.609996371
USGS,5355200,7/10/1994,1010,0.649205832
USGS,5355200,7/11/1994,1000,0.642778052
USGS,5355200,7/12/1994,935,0.600997479
USGS,5355200,7/13/1994,861,0.553431903
USGS,5355200,7/14/1994,780,0.501366881
USGS,5355200,7/15/1994,711,0.457015195
USGS,5355200,7/16/1994,658,0.422947958
USGS,5355200,7/17/1994,632,0.406235729
USGS,5355200,7/18/1994,618,0.397236836
USGS,5355200,7/19/1994,605,0.388880721
USGS,5355200,7/20/1994,592,0.380524607
USGS,5355200,7/21/1994,592,0.380524607
USGS,5355200,7/22/1994,611,0.39273739
USGS,5355200,7/23/1994,645,0.414591844
USGS,5355200,7/24/1994,648,0.416520178
USGS,5355200,7/25/1994,644,0.413949065
USGS,5355200,7/26/1994,621,0.39916517
USGS,5355200,7/27/1994,593,0.381167385
USGS,5355200,7/28/1994,512,0.329102363
USGS,5355200,7/29/1994,447,0.287321789
USGS,5355200,7/30/1994,399,0.256468443
USGS,5355200,7/31/1994,369,0.237185101
USGS,5355200,8/1/1994,345,0.221758428
USGS,5355200,8/2/1994,327,0.210188423
USGS,5355200,8/3/1994,316,0.203117864
USGS,5355200,8/4/1994,315,0.202475086
USGS,5355200,8/5/1994,310,0.199261196
USGS,5355200,8/6/1994,308,0.19797564
USGS,5355200,8/7/1994,304,0.195404528
USGS,5355200,8/8/1994,297,0.190905081
USGS,5355200,8/9/1994,289,0.185762857
USGS,5355200,8/10/1994,374,0.240398991
USGS,5355200,8/11/1994,1480,0.951311517
USGS,5355200,8/12/1994,2500,1.60694513
USGS,5355200,8/13/1994,2700,1.73550074
USGS,5355200,8/14/1994,2510,1.61337291
USGS,5355200,8/15/1994,2050,1.317695007
USGS,5355200,8/16/1994,1700,1.092722688
USGS,5355200,8/17/1994,1490,0.957739297
USGS,5355200,8/18/1994,1380,0.887033712
USGS,5355200,8/19/1994,1270,0.816328126
USGS,5355200,8/20/1994,1220,0.784189223
USGS,5355200,8/21/1994,1140,0.732766979
USGS,5355200,8/22/1994,1050,0.674916955
USGS,5355200,8/23/1994,950,0.610639149
USGS,5355200,8/24/1994,855,0.549575234
USGS,5355200,8/25/1994,723,0.464728532
USGS,5355200,8/26/1994,662,0.42551907
USGS,5355200,8/27/1994,701,0.450587414
USGS,5355200,8/28/1994,717,0.460871863
USGS,5355200,8/29/1994,678,0.435803519
USGS,5355200,8/30/1994,645,0.414591844
USGS,5355200,8/31/1994,622,0.399807948
USGS,5355200,9/1/1994,613,0.394022946
USGS,5355200,9/2/1994,588,0.377953495
USGS,5355200,9/3/1994,568,0.365097934
USGS,5355200,9/4/1994,558,0.358670153
USGS,5355200,9/5/1994,554,0.356099041
USGS,5355200,9/6/1994,549,0.352885151
USGS,5355200,9/7/1994,540,0.347100148
USGS,5355200,9/8/1994,530,0.340672368
USGS,5355200,9/9/1994,520,0.334244587
USGS,5355200,9/10/1994,499,0.320746248
USGS,5355200,9/11/1994,461,0.296320682
USGS,5355200,9/12/1994,435,0.279608453
USGS,5355200,9/13/1994,450,0.289250123
USGS,5355200,9/14/1994,987,0.634421937
USGS,5355200,9/15/1994,1240,0.797044784
USGS,5355200,9/16/1994,1310,0.842039248
USGS,5355200,9/17/1994,1480,0.951311517
USGS,5355200,9/18/1994,1360,0.874178151
USGS,5355200,9/19/1994,1180,0.758478101
USGS,5355200,9/20/1994,1010,0.649205832
USGS,5355200,9/21/1994,863,0.554717459
USGS,5355200,9/22/1994,888,0.57078691
USGS,5355200,9/23/1994,1340,0.86132259
USGS,5355200,9/24/1994,1830,1.176283835
USGS,5355200,9/25/1994,1870,1.201994957
USGS,5355200,9/26/1994,1640,1.054156005
USGS,5355200,9/27/1994,1460,0.938455956
USGS,5355200,9/28/1994,1320,0.848467029
USGS,5355200,9/29/1994,1200,0.771333662
USGS,5355200,9/30/1994,1090,0.700628077
USGS,5355200,10/1/1994,980,0.629922491
USGS,5355200,10/2/1994,891,0.572715244
USGS,5355200,10/3/1994,928,0.596498032
USGS,5355200,10/4/1994,1220,0.784189223
USGS,5355200,10/5/1994,1490,0.957739297
USGS,5355200,10/6/1994,1540,0.9898782
USGS,5355200,10/7/1994,1600,1.028444883
USGS,5355200,10/8/1994,1960,1.259844982
USGS,5355200,10/9/1994,2270,1.459106178
USGS,5355200,10/10/1994,2320,1.491245081
USGS,5355200,10/11/1994,2190,1.407683934
USGS,5355200,10/12/1994,1960,1.259844982
USGS,5355200,10/13/1994,1730,1.11200603
USGS,5355200,10/14/1994,1570,1.009161542
USGS,5355200,10/15/1994,1460,0.938455956
USGS,5355200,10/16/1994,1380,0.887033712
USGS,5355200,10/17/1994,1390,0.893461492
USGS,5355200,10/18/1994,1430,0.919172614
USGS,5355200,10/19/1994,1430,0.919172614
USGS,5355200,10/20/1994,1430,0.919172614
USGS,5355200,10/21/1994,1390,0.893461492
USGS,5355200,10/22/1994,1340,0.86132259
USGS,5355200,10/23/1994,1280,0.822755906
USGS,5355200,10/24/1994,1210,0.777761443
USGS,5355200,10/25/1994,1160,0.74562254
USGS,5355200,10/26/1994,1110,0.713483638
USGS,5355200,10/27/1994,1060,0.681344735
USGS,5355200,10/28/1994,1020,0.655633613
USGS,5355200,10/29/1994,947,0.608710815
USGS,5355200,10/30/1994,835,0.536719673
USGS,5355200,10/31/1994,802,0.515507998
USGS,5355200,11/1/1994,765,0.49172521
USGS,5355200,11/2/1994,730,0.469227978
USGS,5355200,11/3/1994,726,0.466656866
USGS,5355200,11/4/1994,693,0.44544519
USGS,5355200,11/5/1994,670,0.430661295
USGS,5355200,11/6/1994,649,0.417162956
USGS,5355200,11/7/1994,633,0.406878507
USGS,5355200,11/8/1994,641,0.412020731
USGS,5355200,11/9/1994,629,0.404307395
USGS,5355200,11/10/1994,625,0.401736282
USGS,5355200,11/11/1994,618,0.397236836
USGS,5355200,11/12/1994,616,0.39595128
USGS,5355200,11/13/1994,621,0.39916517
USGS,5355200,11/14/1994,646,0.415234622
USGS,5355200,11/15/1994,629,0.404307395
USGS,5355200,11/16/1994,618,0.397236836
